observation_id,country_id,indicator_id,year,period_type,period,value,unit,value_status,source_id,source_name,source_url,source_reliability,source_status,last_updated,is_official_data,is_pending,is_calculated,is_manual,is_structural_sample,is_in_cross_country_comparison,is_in_five_year_change,is_in_mean_gap,is_in_ranking_change,missing_reason,calculation_method,notes
"macro:croatia:population:2024","croatia","population","2024","annual","2024","3860000","人","正式数据","eurostat","Eurostat demo_pjan / Croatian Bureau of Statistics Database","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/demo_pjan?time=2024&geo=HR&sex=T&age=TOTAL&unit=NR","A","官方","2026-07-17","true","false","false","false","false","true","true","false","false","无","无","年初人口；单位已按指标字典转换为人。 数据来源：Eurostat / Croatian Bureau of Statistics"
"macro:croatia:gdp_current_eur:2025","croatia","gdp_current_eur","2025","annual","2025","92975.1","百万欧元","正式数据","eurostat","Eurostat nama_10_gdp / Croatian Bureau of Statistics Database","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_gdp?time=2025&geo=HR&unit=CP_MEUR&na_item=B1GQ","A","官方","2026-07-17","true","false","false","false","false","true","true","false","false","无","无","名义 GDP，当年价格。 数据来源：Eurostat / Croatian Bureau of Statistics"
"macro:croatia:gdp_per_capita_eur:2025","croatia","gdp_per_capita_eur","2025","annual","2025","23998","欧元","正式数据","eurostat","Eurostat nama_10_pc / Croatian Bureau of Statistics Database","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_pc?time=2025&geo=HR&unit=CP_EUR_HAB&na_item=B1GQ","A","官方","2026-07-17","true","false","false","false","false","true","true","false","false","无","无","按 GDP 与人口换算。 数据来源：Eurostat / Croatian Bureau of Statistics"
"macro:croatia:real_gdp_growth:2025","croatia","real_gdp_growth","2025","annual","2025","3.4","%","正式数据","eurostat","Eurostat nama_10_gdp / Croatian Bureau of Statistics Database","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_gdp?time=2025&geo=HR&unit=CLV_PCH_PRE&na_item=B1GQ","A","官方","2026-07-17","true","false","false","false","false","true","true","false","false","无","无","链式体量，较上年变化率。 数据来源：Eurostat / Croatian Bureau of Statistics"
"macro:croatia:hicp_inflation:2025","croatia","hicp_inflation","2025","annual","2025","4.4","%","正式数据","eurostat","Eurostat prc_hicp_aind / Croatian Bureau of Statistics Database","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/prc_hicp_aind?time=2025&geo=HR&coicop=CP00&unit=RCH_A_AVG","A","官方","2026-07-17","true","false","false","false","false","true","true","false","false","无","无","年均消费者价格变化率；欧盟国家采用 HICP。 数据来源：Eurostat / Croatian Bureau of Statistics"
"macro:croatia:unemployment_rate:2025","croatia","unemployment_rate","2025","annual","2025","4.9","%","正式数据","eurostat","Eurostat une_rt_a / Croatian Bureau of Statistics Database","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/une_rt_a?time=2025&geo=HR&sex=T&age=Y15-74&unit=PC_ACT","A","官方","2026-07-17","true","false","false","false","false","true","true","false","false","无","无","15-74 岁劳动力口径。 数据来源：Eurostat / Croatian Bureau of Statistics"
"macro:croatia:population:2025","croatia","population","2025","annual","2025","3870000","人","正式数据","eurostat","Eurostat demo_pjan / Croatian Bureau of Statistics Database","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/demo_pjan?time=2025&geo=HR&sex=T&age=TOTAL&unit=NR","A","官方","2026-07-17","true","false","false","false","false","true","true","false","false","无","无","年初人口；单位已按指标字典转换为人。 数据来源：Eurostat / Croatian Bureau of Statistics"
"v4:poland:fiscal_balance_gdp:2024","poland","fiscal_balance_gdp","2024","annual","2024","-6.4","% GDP","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10dd_edpt1?unit=PC_GDP&sector=S13&na_item=B9&geo=PL&time=2024","A","官方","2026-04-22","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:poland:government_debt_gdp:2024","poland","government_debt_gdp","2024","annual","2024","54.8","% GDP","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10dd_edpt1?unit=PC_GDP&sector=S13&na_item=GD&geo=PL&time=2024","A","官方","2026-04-22","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:poland:government_revenue_gdp:2024","poland","government_revenue_gdp","2024","annual","2024","42.8","% GDP","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_main?unit=PC_GDP&sector=S13&na_item=TR&geo=PL&time=2024","A","官方","2026-04-22","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:poland:government_expenditure_gdp:2024","poland","government_expenditure_gdp","2024","annual","2024","49.2","% GDP","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_main?unit=PC_GDP&sector=S13&na_item=TE&geo=PL&time=2024","A","官方","2026-04-22","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:poland:exports_goods_services:2024","poland","exports_goods_services","2024","annual","2024","442878.2","百万欧元","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_gdp?unit=CP_MEUR&na_item=P6&geo=PL&time=2024","A","官方","2026-07-02","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:poland:imports_goods_services:2024","poland","imports_goods_services","2024","annual","2024","409202","百万欧元","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_gdp?unit=CP_MEUR&na_item=P7&geo=PL&time=2024","A","官方","2026-07-02","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:poland:trade_balance:2024","poland","trade_balance","2024","annual","2024","33676.2","百万欧元","计算值","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_gdp?unit=CP_MEUR&na_item=P6&geo=PL&time=2024","A","官方","2026-07-02","false","false","true","false","false","true","true","true","true","无","出口 - 进口","由 Eurostat P6 出口减 P7 进口计算。"
"v4:poland:current_account_gdp:2024","poland","current_account_gdp","2024","annual","2024","0.3","% GDP","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tipsbp20?unit=PC_GDP&geo=PL&time=2024","A","官方","2026-07-03","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:poland:fdi_inflow:2024","poland","fdi_inflow","2024","annual","2024","19004.2","百万欧元","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/bop_fdi6_flow?freq=A&currency=MIO_EUR&nace_r2=FDI&stk_flow=LIAB&entity=TOTAL&fdi_item=DI__D__F&partner=WRL_REST&geo=PL&time=2024","A","官方","2026-06-09","true","false","false","false","false","true","true","true","true","无","无","Eurostat BPM6 口径：直接投资负债流入；负值表示净减少。"
"v4:poland:energy_import_dependency:2024","poland","energy_import_dependency","2024","annual","2024","45.669","%","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_ind_id?unit=PC&siec=TOTAL&geo=PL&time=2024","A","官方","2026-04-21","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:poland:manufacturing_share_gdp:2024","poland","manufacturing_share_gdp","2024","annual","2024","15.4","%","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_a10?unit=PC_GDP&na_item=B1G&nace_r2=C&geo=PL&time=2024","A","官方","2026-07-02","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:poland:automotive_export_share:2024","poland","automotive_export_share","2024","annual","2024","15","%","计算值","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ext_tec09?freq=A&unit=THS_EUR&stk_flow=EXP&partner=WORLD&nace_r2=C29&nace_r2=TOTAL&geo=PL&time=2024","A","官方","2026-07-03","false","false","true","false","false","true","true","true","true","无","NACE C29 机动车、挂车和半挂车制造业出口 / 全部 NACE 出口","由 Eurostat ext_tec09 计算：NACE C29 机动车、挂车和半挂车制造业出口 / 全部 NACE 出口。"
"v4:hungary:fiscal_balance_gdp:2024","hungary","fiscal_balance_gdp","2024","annual","2024","-5.1","% GDP","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10dd_edpt1?unit=PC_GDP&sector=S13&na_item=B9&geo=HU&time=2024","A","官方","2026-04-22","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:hungary:government_debt_gdp:2024","hungary","government_debt_gdp","2024","annual","2024","73.5","% GDP","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10dd_edpt1?unit=PC_GDP&sector=S13&na_item=GD&geo=HU&time=2024","A","官方","2026-04-22","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:hungary:government_revenue_gdp:2024","hungary","government_revenue_gdp","2024","annual","2024","42.2","% GDP","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_main?unit=PC_GDP&sector=S13&na_item=TR&geo=HU&time=2024","A","官方","2026-04-22","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:hungary:government_expenditure_gdp:2024","hungary","government_expenditure_gdp","2024","annual","2024","47.3","% GDP","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_main?unit=PC_GDP&sector=S13&na_item=TE&geo=HU&time=2024","A","官方","2026-04-22","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:hungary:exports_goods_services:2024","hungary","exports_goods_services","2024","annual","2024","157086.7","百万欧元","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_gdp?unit=CP_MEUR&na_item=P6&geo=HU&time=2024","A","官方","2026-07-02","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:hungary:imports_goods_services:2024","hungary","imports_goods_services","2024","annual","2024","147873.3","百万欧元","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_gdp?unit=CP_MEUR&na_item=P7&geo=HU&time=2024","A","官方","2026-07-02","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:hungary:trade_balance:2024","hungary","trade_balance","2024","annual","2024","9213.4","百万欧元","计算值","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_gdp?unit=CP_MEUR&na_item=P6&geo=HU&time=2024","A","官方","2026-07-02","false","false","true","false","false","true","true","true","true","无","出口 - 进口","由 Eurostat P6 出口减 P7 进口计算。"
"v4:hungary:current_account_gdp:2024","hungary","current_account_gdp","2024","annual","2024","1.8","% GDP","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tipsbp20?unit=PC_GDP&geo=HU&time=2024","A","官方","2026-07-03","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:hungary:fdi_inflow:2024","hungary","fdi_inflow","2024","annual","2024","-57492.7","百万欧元","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/bop_fdi6_flow?freq=A&currency=MIO_EUR&nace_r2=FDI&stk_flow=LIAB&entity=TOTAL&fdi_item=DI__D__F&partner=WRL_REST&geo=HU&time=2024","A","官方","2026-06-09","true","false","false","false","false","true","true","true","true","无","无","Eurostat BPM6 口径：直接投资负债流入；负值表示净减少。"
"v4:hungary:energy_import_dependency:2024","hungary","energy_import_dependency","2024","annual","2024","48.943","%","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_ind_id?unit=PC&siec=TOTAL&geo=HU&time=2024","A","官方","2026-04-21","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:hungary:manufacturing_share_gdp:2024","hungary","manufacturing_share_gdp","2024","annual","2024","15.9","%","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nama_10_a10?unit=PC_GDP&na_item=B1G&nace_r2=C&geo=HU&time=2024","A","官方","2026-07-02","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:hungary:automotive_export_share:2024","hungary","automotive_export_share","2024","annual","2024","21.9","%","计算值","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/ext_tec09?freq=A&unit=THS_EUR&stk_flow=EXP&partner=WORLD&nace_r2=C29&nace_r2=TOTAL&geo=HU&time=2024","A","官方","2026-07-03","false","false","true","false","false","true","true","true","true","无","NACE C29 机动车、挂车和半挂车制造业出口 / 全部 NACE 出口","由 Eurostat ext_tec09 计算：NACE C29 机动车、挂车和半挂车制造业出口 / 全部 NACE 出口。"
"v4:czechia:fiscal_balance_gdp:2024","czechia","fiscal_balance_gdp","2024","annual","2024","-2","% GDP","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10dd_edpt1?unit=PC_GDP&sector=S13&na_item=B9&geo=CZ&time=2024","A","官方","2026-04-22","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:czechia:government_debt_gdp:2024","czechia","government_debt_gdp","2024","annual","2024","43.3","% GDP","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10dd_edpt1?unit=PC_GDP&sector=S13&na_item=GD&geo=CZ&time=2024","A","官方","2026-04-22","true","false","false","false","false","true","true","true","true","无","无","无"
"v4:czechia:government_revenue_gdp:2024","czechia","government_revenue_gdp","2024","annual","2024","41.2","% GDP","正式数据","eurostat","Eurostat","https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/gov_10a_main?unit=PC_GDP&sector=S13&na_item=TR&geo=CZ&time=2024","A","官方","2026-04-22","true","false","false","false","false","true","true","true","true","无","无","无"
